date,close,predicted,predicted_name,actual,actual_name,prob_bear,prob_neutral,prob_bull,correct
2023-03-23,63.17,1,Neutral,1.0,Neutral,0.2368,0.5219,0.2414,True
2023-03-24,62.92,1,Neutral,0.0,Bear,0.3152,0.4849,0.1999,False
2023-03-27,62.58,1,Neutral,1.0,Neutral,0.2674,0.5515,0.1811,True
2023-03-28,62.41,1,Neutral,2.0,Bull,0.2653,0.5066,0.2282,False
2023-03-29,62.83,1,Neutral,1.0,Neutral,0.336,0.5145,0.1496,True
2023-03-30,62.92,0,Bear,0.0,Bear,0.4838,0.3912,0.125,True
2023-03-31,62.41,1,Neutral,1.0,Neutral,0.2954,0.5522,0.1524,True
2023-04-03,62.41,1,Neutral,1.0,Neutral,0.3357,0.4211,0.2432,True
2023-04-04,62.25,1,Neutral,1.0,Neutral,0.2779,0.407,0.3151,True
2023-04-05,62.5,1,Neutral,1.0,Neutral,0.2954,0.4243,0.2803,True
2023-04-06,62.33,0,Bear,2.0,Bull,0.5081,0.1547,0.3372,False
2023-04-07,62.66,1,Neutral,1.0,Neutral,0.3576,0.425,0.2175,True
2023-04-10,62.41,1,Neutral,1.0,Neutral,0.2851,0.4429,0.272,True
2023-04-11,62.41,1,Neutral,1.0,Neutral,0.391,0.4129,0.1962,True
2023-04-12,62.33,0,Bear,0.0,Bear,0.4762,0.1342,0.3896,True
2023-04-13,61.66,1,Neutral,0.0,Bear,0.3283,0.4141,0.2577,False
2023-04-14,61.07,0,Bear,0.0,Bear,0.4833,0.2227,0.2941,True
2023-04-17,60.15,2,Bull,2.0,Bull,0.3248,0.223,0.4522,True
2023-04-18,61.24,0,Bear,0.0,Bear,0.5055,0.1818,0.3127,True
2023-04-19,60.4,0,Bear,1.0,Neutral,0.3744,0.3687,0.257,False
2023-04-20,60.32,0,Bear,0.0,Bear,0.5457,0.1858,0.2685,True
2023-04-21,59.48,0,Bear,0.0,Bear,0.4977,0.1988,0.3035,True
2023-04-24,59.14,0,Bear,0.0,Bear,0.5151,0.2105,0.2743,True
2023-04-25,58.64,0,Bear,2.0,Bull,0.4251,0.2153,0.3596,False
2023-04-26,59.56,0,Bear,0.0,Bear,0.4887,0.2433,0.268,True
2023-04-27,58.3,1,Neutral,2.0,Bull,0.2585,0.3986,0.3429,False
2023-04-28,58.72,0,Bear,0.0,Bear,0.4906,0.3204,0.189,True
2023-05-04,57.55,1,Neutral,1.0,Neutral,0.2489,0.4832,0.2679,True
2023-05-05,57.72,0,Bear,2.0,Bull,0.4999,0.2161,0.2839,False
2023-05-08,59.06,1,Neutral,1.0,Neutral,0.2624,0.4974,0.2402,True
2023-05-09,59.31,1,Neutral,1.0,Neutral,0.2741,0.5543,0.1715,True
2023-05-10,59.14,0,Bear,0.0,Bear,0.4747,0.2306,0.2946,True
2023-05-11,58.72,1,Neutral,0.0,Bear,0.3607,0.4963,0.1429,False
2023-05-12,58.39,1,Neutral,0.0,Bear,0.3433,0.4902,0.1664,False
2023-05-15,57.88,2,Bull,2.0,Bull,0.2384,0.3754,0.3862,True
2023-05-16,58.47,1,Neutral,0.0,Bear,0.3208,0.4545,0.2247,False
2023-05-17,57.88,0,Bear,1.0,Neutral,0.5511,0.2769,0.172,False
2023-05-18,58.05,0,Bear,0.0,Bear,0.5519,0.1786,0.2695,True
2023-05-19,57.55,0,Bear,0.0,Bear,0.582,0.1324,0.2856,True
2023-05-22,57.21,0,Bear,0.0,Bear,0.6101,0.1536,0.2364,True
2023-05-23,56.21,0,Bear,0.0,Bear,0.506,0.222,0.272,True
2023-05-24,55.62,2,Bull,2.0,Bull,0.3096,0.2869,0.4035,True
2023-05-25,56.29,1,Neutral,1.0,Neutral,0.2936,0.5338,0.1725,True
2023-05-26,56.29,1,Neutral,1.0,Neutral,0.2039,0.653,0.1431,True
2023-05-29,56.29,2,Bull,0.0,Bear,0.329,0.3194,0.3516,False
2023-05-30,55.79,0,Bear,0.0,Bear,0.5125,0.3082,0.1793,True
2023-05-31,55.45,1,Neutral,1.0,Neutral,0.2716,0.5755,0.1529,True
2023-06-01,55.45,1,Neutral,1.0,Neutral,0.2811,0.5734,0.1455,True
2023-06-02,55.28,2,Bull,2.0,Bull,0.2196,0.3889,0.3915,True
2023-06-05,55.79,1,Neutral,1.0,Neutral,0.2945,0.586,0.1195,True
2023-06-06,55.7,1,Neutral,1.0,Neutral,0.2974,0.3977,0.3049,True
2023-06-07,55.53,0,Bear,0.0,Bear,0.3818,0.3804,0.2378,True
2023-06-08,54.95,1,Neutral,1.0,Neutral,0.3116,0.5248,0.1636,True
2023-06-09,55.2,2,Bull,2.0,Bull,0.3138,0.3246,0.3616,True
2023-06-12,56.96,2,Bull,1.0,Neutral,0.2597,0.3675,0.3727,False
2023-06-13,56.71,0,Bear,0.0,Bear,0.4629,0.2007,0.3363,True
2023-06-14,56.29,0,Bear,0.0,Bear,0.5208,0.2255,0.2537,True
2023-06-15,55.62,0,Bear,1.0,Neutral,0.5219,0.2563,0.2218,False
2023-06-16,55.45,1,Neutral,1.0,Neutral,0.1873,0.6437,0.169,True
2023-06-19,55.2,1,Neutral,1.0,Neutral,0.2626,0.5665,0.1709,True
2023-06-20,54.95,2,Bull,2.0,Bull,0.2117,0.1199,0.6684,True
2023-06-21,55.62,2,Bull,2.0,Bull,0.2318,0.2256,0.5426,True
2023-06-22,56.12,2,Bull,2.0,Bull,0.2645,0.1725,0.563,True
2023-06-23,57.97,1,Neutral,2.0,Bull,0.1948,0.5114,0.2938,False
2023-06-26,59.23,1,Neutral,1.0,Neutral,0.2454,0.5863,0.1684,True
2023-06-27,59.14,1,Neutral,1.0,Neutral,0.2406,0.6399,0.1195,True
2023-06-28,59.23,2,Bull,2.0,Bull,0.2137,0.2739,0.5124,True
2023-06-29,60.32,2,Bull,0.0,Bear,0.2577,0.3414,0.4009,False
2023-06-30,59.56,1,Neutral,1.0,Neutral,0.1593,0.6662,0.1744,True
2023-07-03,59.31,1,Neutral,1.0,Neutral,0.2851,0.6239,0.0909,True
2023-07-04,59.23,2,Bull,0.0,Bear,0.3676,0.2013,0.4311,False
2023-07-05,58.55,2,Bull,2.0,Bull,0.2222,0.3265,0.4513,True
2023-07-06,59.14,2,Bull,2.0,Bull,0.2093,0.1846,0.6061,True
2023-07-07,59.48,2,Bull,2.0,Bull,0.2595,0.1458,0.5947,True
2023-07-10,60.48,2,Bull,2.0,Bull,0.2562,0.1661,0.5777,True
2023-07-11,61.07,2,Bull,2.0,Bull,0.1869,0.2861,0.527,True
2023-07-12,61.66,2,Bull,0.0,Bear,0.2655,0.3498,0.3848,False
2023-07-13,61.32,1,Neutral,1.0,Neutral,0.1818,0.6135,0.2047,True
2023-07-14,61.49,0,Bear,0.0,Bear,0.3773,0.3093,0.3134,True
2023-07-17,60.65,1,Neutral,1.0,Neutral,0.1812,0.7005,0.1183,True
2023-07-18,60.74,2,Bull,1.0,Neutral,0.2085,0.3822,0.4093,False
2023-07-19,60.9,1,Neutral,1.0,Neutral,0.1186,0.7268,0.1546,True
2023-07-20,60.9,1,Neutral,2.0,Bull,0.1483,0.4314,0.4202,False
2023-07-21,61.66,1,Neutral,1.0,Neutral,0.1509,0.6461,0.203,True
2023-07-24,61.74,2,Bull,2.0,Bull,0.2104,0.3375,0.4521,True
2023-07-25,62.5,2,Bull,2.0,Bull,0.1524,0.2235,0.6241,True
2023-07-26,62.92,2,Bull,2.0,Bull,0.2257,0.2165,0.5578,True
2023-07-27,63.5,2,Bull,2.0,Bull,0.1369,0.1516,0.7115,True
2023-07-28,64.93,2,Bull,2.0,Bull,0.2708,0.3049,0.4243,True
2023-07-31,65.43,0,Bear,0.0,Bear,0.3632,0.3563,0.2806,True
2023-08-01,63.76,0,Bear,1.0,Neutral,0.3989,0.3714,0.2297,False
2023-08-02,63.84,0,Bear,0.0,Bear,0.425,0.3943,0.1807,True
2023-08-03,62.93,2,Bull,2.0,Bull,0.2118,0.3903,0.3979,True
2023-08-04,63.28,2,Bull,2.0,Bull,0.1349,0.234,0.6311,True
2023-08-07,64.92,1,Neutral,0.0,Bear,0.2465,0.6054,0.1482,False
2023-08-08,64.58,1,Neutral,0.0,Bear,0.4211,0.4295,0.1494,False
2023-08-09,63.36,1,Neutral,1.0,Neutral,0.204,0.5197,0.2764,True
2023-08-10,63.36,2,Bull,2.0,Bull,0.1419,0.078,0.7801,True
2023-08-11,63.71,1,Neutral,1.0,Neutral,0.1791,0.6201,0.2008,True
2023-08-14,63.62,1,Neutral,0.0,Bear,0.3942,0.405,0.2008,False
2023-08-15,63.1,1,Neutral,1.0,Neutral,0.202,0.5488,0.2492,True
2023-08-16,63.36,1,Neutral,2.0,Bull,0.2732,0.4475,0.2792,False
2023-08-17,63.8,1,Neutral,1.0,Neutral,0.3025,0.586,0.1116,True
2023-08-18,63.54,1,Neutral,0.0,Bear,0.2861,0.4634,0.2505,False
2023-08-21,63.19,1,Neutral,1.0,Neutral,0.3135,0.4711,0.2154,True
2023-08-22,63.02,1,Neutral,2.0,Bull,0.1959,0.4972,0.3069,False
2023-08-23,63.71,1,Neutral,2.0,Bull,0.2329,0.5729,0.1942,False
2023-08-24,64.75,1,Neutral,1.0,Neutral,0.2107,0.6912,0.0981,True
2023-08-25,64.92,2,Bull,2.0,Bull,0.1592,0.183,0.6579,True
2023-08-28,67.52,1,Neutral,0.0,Bear,0.3418,0.4064,0.2517,False
2023-08-29,67.09,2,Bull,2.0,Bull,0.1502,0.1773,0.6725,True
2023-08-30,67.44,1,Neutral,1.0,Neutral,0.2413,0.5484,0.2104,True
2023-08-31,67.44,2,Bull,2.0,Bull,0.1754,0.2472,0.5775,True
2023-09-05,69.43,1,Neutral,1.0,Neutral,0.2769,0.6307,0.0924,True
2023-09-06,69.34,2,Bull,0.0,Bear,0.3575,0.1837,0.4588,False
2023-09-07,68.91,2,Bull,2.0,Bull,0.1835,0.213,0.6035,True
2023-09-08,69.34,2,Bull,0.0,Bear,0.2777,0.1817,0.5407,False
2023-09-11,68.91,2,Bull,2.0,Bull,0.1658,0.2151,0.6191,True
2023-09-12,69.6,1,Neutral,0.0,Bear,0.3547,0.5104,0.1349,False
2023-09-13,68.56,2,Bull,1.0,Neutral,0.195,0.3218,0.4832,False
2023-09-14,68.82,1,Neutral,1.0,Neutral,0.2857,0.5971,0.1172,True
2023-09-15,68.91,0,Bear,0.0,Bear,0.446,0.4064,0.1476,True
2023-09-18,68.39,0,Bear,1.0,Neutral,0.4194,0.3766,0.204,False
2023-09-19,68.39,2,Bull,0.0,Bear,0.3675,0.225,0.4075,False
2023-09-20,67.87,2,Bull,1.0,Neutral,0.275,0.2644,0.4605,False
2023-09-21,67.61,0,Bear,0.0,Bear,0.5,0.2125,0.2875,True
2023-09-22,67.18,0,Bear,1.0,Neutral,0.5193,0.2746,0.2061,False
2023-09-25,67.26,0,Bear,0.0,Bear,0.6914,0.1734,0.1352,True
2023-09-26,65.96,2,Bull,2.0,Bull,0.2852,0.205,0.5098,True
2023-09-27,66.4,1,Neutral,0.0,Bear,0.3567,0.3759,0.2674,False
2023-09-28,64.84,0,Bear,0.0,Bear,0.4794,0.2637,0.2568,True
2023-09-29,64.32,2,Bull,2.0,Bull,0.3138,0.235,0.4512,True
2023-10-02,65.53,0,Bear,0.0,Bear,0.5458,0.1764,0.2778,True
2023-10-03,64.14,2,Bull,2.0,Bull,0.2595,0.1896,0.5509,True
2023-10-04,64.49,0,Bear,0.0,Bear,0.5213,0.1804,0.2983,True
2023-10-05,63.02,0,Bear,2.0,Bull,0.4337,0.231,0.3353,False
2023-10-06,64.32,0,Bear,0.0,Bear,0.3968,0.2785,0.3247,True
2023-10-09,63.88,2,Bull,2.0,Bull,0.3286,0.2853,0.3862,True
2023-10-10,64.49,0,Bear,1.0,Neutral,0.3683,0.3574,0.2743,False
2023-10-11,64.49,0,Bear,2.0,Bull,0.4447,0.2368,0.3184,False
2023-10-12,65.44,0,Bear,1.0,Neutral,0.4681,0.3304,0.2014,False
2023-10-13,65.7,0,Bear,0.0,Bear,0.5815,0.2466,0.1719,True
2023-10-16,65.18,0,Bear,0.0,Bear,0.5871,0.2544,0.1586,True
2023-10-17,64.84,0,Bear,0.0,Bear,0.5936,0.1889,0.2175,True
2023-10-18,64.06,0,Bear,0.0,Bear,0.4832,0.2675,0.2493,True
2023-10-19,61.89,0,Bear,2.0,Bull,0.407,0.3198,0.2732,False
2023-10-20,62.67,0,Bear,0.0,Bear,0.5333,0.2538,0.2129,True
2023-10-23,60.85,0,Bear,1.0,Neutral,0.5023,0.2785,0.2192,False
2023-10-24,60.94,0,Bear,0.0,Bear,0.7702,0.1258,0.104,True
2023-10-25,59.81,0,Bear,0.0,Bear,0.6549,0.1676,0.1775,True
2023-10-26,58.08,2,Bull,2.0,Bull,0.353,0.2856,0.3614,True
2023-10-27,58.94,2,Bull,0.0,Bear,0.3375,0.1754,0.4871,False
2023-10-30,58.6,1,Neutral,2.0,Bull,0.2444,0.3893,0.3663,False
2023-10-31,58.94,2,Bull,2.0,Bull,0.2432,0.1621,0.5947,True
2023-11-01,61.02,2,Bull,2.0,Bull,0.2223,0.1291,0.6486,True
2023-11-02,61.46,0,Bear,0.0,Bear,0.478,0.2627,0.2593,True
2023-11-03,60.68,0,Bear,2.0,Bull,0.4303,0.14,0.4297,False
2023-11-06,61.54,1,Neutral,1.0,Neutral,0.3124,0.4598,0.2277,True
2023-11-07,61.37,2,Bull,2.0,Bull,0.1875,0.1363,0.6762,True
2023-11-08,61.89,0,Bear,0.0,Bear,0.3833,0.2794,0.3373,True
2023-11-09,61.28,0,Bear,0.0,Bear,0.5514,0.2503,0.1983,True
2023-11-10,60.33,0,Bear,0.0,Bear,0.4283,0.3479,0.2238,True
2023-11-13,59.55,1,Neutral,1.0,Neutral,0.3572,0.3891,0.2537,True
2023-11-14,59.72,2,Bull,2.0,Bull,0.3092,0.1565,0.5343,True
2023-11-15,61.28,1,Neutral,0.0,Bear,0.275,0.4088,0.3162,False
2023-11-16,60.94,1,Neutral,1.0,Neutral,0.2831,0.4904,0.2265,True
2023-11-17,60.68,0,Bear,0.0,Bear,0.3983,0.3791,0.2226,True
2023-11-20,60.07,1,Neutral,1.0,Neutral,0.2661,0.4635,0.2704,True
2023-11-21,60.24,1,Neutral,1.0,Neutral,0.2262,0.4624,0.3113,True
2023-11-22,60.16,0,Bear,0.0,Bear,0.5224,0.1074,0.3702,True
2023-11-23,59.55,0,Bear,0.0,Bear,0.5425,0.243,0.2145,True
2023-11-24,59.2,2,Bull,1.0,Neutral,0.2397,0.3524,0.4079,False
2023-11-27,59.03,2,Bull,2.0,Bull,0.3105,0.1512,0.5383,True
2023-11-28,59.38,2,Bull,1.0,Neutral,0.3374,0.1744,0.4882,False
2023-11-29,59.29,0,Bear,0.0,Bear,0.5649,0.1946,0.2406,True
2023-11-30,58.42,2,Bull,2.0,Bull,0.3068,0.0961,0.5971,True
2023-12-01,59.29,2,Bull,2.0,Bull,0.2622,0.1474,0.5904,True
2023-12-04,59.64,2,Bull,0.0,Bear,0.3576,0.1607,0.4817,False
2023-12-05,59.03,2,Bull,2.0,Bull,0.3225,0.3048,0.3727,True
2023-12-06,59.38,2,Bull,1.0,Neutral,0.3143,0.3219,0.3638,False
2023-12-07,59.29,2,Bull,2.0,Bull,0.3078,0.1376,0.5546,True
2023-12-08,59.81,2,Bull,2.0,Bull,0.3525,0.1434,0.5042,True
2023-12-11,60.68,0,Bear,0.0,Bear,0.3795,0.3748,0.2457,True
2023-12-12,60.16,0,Bear,0.0,Bear,0.3963,0.2809,0.3229,True
2023-12-13,59.12,1,Neutral,1.0,Neutral,0.2195,0.5332,0.2473,True
2023-12-14,59.29,1,Neutral,1.0,Neutral,0.3117,0.5351,0.1532,True
2023-12-15,59.03,0,Bear,0.0,Bear,0.4683,0.1852,0.3465,True
2023-12-18,58.08,1,Neutral,1.0,Neutral,0.2087,0.5464,0.2449,True
2023-12-19,58.08,1,Neutral,2.0,Bull,0.1884,0.5174,0.2942,False
2023-12-20,59.03,1,Neutral,1.0,Neutral,0.1897,0.5697,0.2406,True
2023-12-21,58.77,1,Neutral,1.0,Neutral,0.206,0.5991,0.1949,True
2023-12-22,58.6,1,Neutral,1.0,Neutral,0.2287,0.5207,0.2507,True
2023-12-25,58.86,1,Neutral,1.0,Neutral,0.179,0.5178,0.3033,True
2023-12-26,58.94,1,Neutral,1.0,Neutral,0.282,0.5873,0.1307,True
2023-12-27,58.94,1,Neutral,2.0,Bull,0.1873,0.483,0.3297,False
2023-12-28,59.82,0,Bear,0.0,Bear,0.5293,0.1797,0.291,True
2023-12-29,59.03,2,Bull,2.0,Bull,0.1934,0.3093,0.4973,True
2024-01-02,59.64,1,Neutral,2.0,Bull,0.182,0.4796,0.3384,False
2024-01-03,60.25,1,Neutral,1.0,Neutral,0.2675,0.5445,0.1881,True
2024-01-04,60.25,1,Neutral,1.0,Neutral,0.2263,0.5461,0.2276,True
2024-01-05,60.08,0,Bear,0.0,Bear,0.4163,0.2779,0.3058,True
2024-01-08,59.56,1,Neutral,1.0,Neutral,0.3206,0.5034,0.176,True
2024-01-09,59.47,0,Bear,0.0,Bear,0.4873,0.255,0.2577,True
2024-01-10,58.94,1,Neutral,2.0,Bull,0.2385,0.5086,0.2529,False
2024-01-11,59.29,0,Bear,0.0,Bear,0.4371,0.1881,0.3747,True
2024-01-12,58.68,2,Bull,1.0,Neutral,0.3065,0.317,0.3765,False
2024-01-15,58.51,1,Neutral,2.0,Bull,0.3087,0.4676,0.2236,False
2024-01-16,58.86,1,Neutral,1.0,Neutral,0.2852,0.4987,0.2161,True
2024-01-17,58.6,1,Neutral,1.0,Neutral,0.2961,0.6222,0.0817,True
2024-01-18,58.86,2,Bull,2.0,Bull,0.2542,0.1827,0.5631,True
2024-01-19,59.38,1,Neutral,1.0,Neutral,0.3371,0.4216,0.2413,True
2024-01-22,59.64,1,Neutral,0.0,Bear,0.2542,0.619,0.1268,False
2024-01-23,59.12,1,Neutral,0.0,Bear,0.3187,0.3911,0.2903,False
2024-01-24,58.77,0,Bear,0.0,Bear,0.4408,0.3539,0.2052,True
2024-01-25,58.42,1,Neutral,1.0,Neutral,0.1965,0.6877,0.1157,True
2024-01-26,58.51,1,Neutral,1.0,Neutral,0.2388,0.4879,0.2732,True
2024-01-29,58.51,1,Neutral,1.0,Neutral,0.316,0.4769,0.2072,True
2024-01-30,58.42,1,Neutral,1.0,Neutral,0.2412,0.525,0.2339,True
2024-01-31,58.51,2,Bull,2.0,Bull,0.1902,0.2136,0.5961,True
2024-02-01,58.94,1,Neutral,1.0,Neutral,0.2496,0.5306,0.2198,True
2024-02-02,58.86,2,Bull,2.0,Bull,0.2949,0.1879,0.5172,True
2024-02-05,59.38,0,Bear,0.0,Bear,0.512,0.2905,0.1975,True
2024-02-06,59.03,1,Neutral,1.0,Neutral,0.2426,0.6399,0.1176,True
2024-02-07,59.03,1,Neutral,1.0,Neutral,0.2067,0.5839,0.2094,True
2024-02-15,59.03,2,Bull,2.0,Bull,0.2352,0.3046,0.4602,True
2024-02-16,61.13,2,Bull,2.0,Bull,0.1684,0.2125,0.6191,True
2024-02-19,62.79,0,Bear,0.0,Bear,0.5575,0.1943,0.2482,True
2024-02-20,62.44,1,Neutral,1.0,Neutral,0.2519,0.6166,0.1316,True
2024-02-21,62.26,1,Neutral,1.0,Neutral,0.1482,0.5216,0.3302,True
2024-02-22,62.53,1,Neutral,0.0,Bear,0.415,0.449,0.136,False
2024-02-23,62.0,1,Neutral,1.0,Neutral,0.2782,0.6276,0.0941,True
2024-02-26,62.0,2,Bull,2.0,Bull,0.1478,0.2064,0.6457,True
2024-02-27,62.87,1,Neutral,1.0,Neutral,0.2718,0.6313,0.0969,True
2024-02-28,63.05,1,Neutral,1.0,Neutral,0.2274,0.4078,0.3649,True
2024-02-29,62.87,1,Neutral,0.0,Bear,0.3234,0.5587,0.1179,False
2024-03-01,62.44,1,Neutral,2.0,Bull,0.1478,0.5725,0.2796,False
2024-03-04,62.87,2,Bull,2.0,Bull,0.3405,0.3089,0.3506,True
2024-03-05,63.75,1,Neutral,0.0,Bear,0.2407,0.4689,0.2904,False
2024-03-06,62.7,1,Neutral,1.0,Neutral,0.2145,0.7079,0.0776,True
2024-03-07,62.87,1,Neutral,0.0,Bear,0.2988,0.5091,0.1921,False
2024-03-08,61.13,2,Bull,1.0,Neutral,0.1951,0.3522,0.4527,False
2024-03-11,61.39,1,Neutral,1.0,Neutral,0.2407,0.6144,0.1449,True
2024-03-12,61.13,2,Bull,2.0,Bull,0.1837,0.3574,0.4589,True
2024-03-13,61.83,1,Neutral,1.0,Neutral,0.173,0.4898,0.3373,True
2024-03-14,61.56,0,Bear,0.0,Bear,0.4619,0.3371,0.201,True
2024-03-15,60.86,0,Bear,0.0,Bear,0.4312,0.273,0.2958,True
2024-03-18,60.06,1,Neutral,1.0,Neutral,0.1511,0.7784,0.0705,True
2024-03-19,59.97,1,Neutral,1.0,Neutral,0.1932,0.6692,0.1375,True
2024-03-20,60.15,2,Bull,2.0,Bull,0.1833,0.2607,0.5559,True
2024-03-21,60.51,1,Neutral,0.0,Bear,0.2949,0.5866,0.1185,False
2024-03-22,59.97,1,Neutral,0.0,Bear,0.257,0.6035,0.1394,False
2024-03-25,59.53,1,Neutral,2.0,Bull,0.2311,0.4681,0.3009,False
2024-03-26,59.89,1,Neutral,1.0,Neutral,0.2536,0.5748,0.1716,True
2024-03-27,59.89,1,Neutral,1.0,Neutral,0.2437,0.6481,0.1082,True
2024-03-28,59.89,1,Neutral,1.0,Neutral,0.219,0.6851,0.096,True
2024-03-29,59.8,0,Bear,0.0,Bear,0.4766,0.3499,0.1735,True
2024-04-01,59.27,1,Neutral,1.0,Neutral,0.1931,0.6698,0.1371,True
2024-04-02,59.53,0,Bear,0.0,Bear,0.4389,0.3516,0.2095,True
2024-04-03,59.0,0,Bear,2.0,Bull,0.414,0.3454,0.2406,False
2024-04-04,60.33,1,Neutral,1.0,Neutral,0.3601,0.4277,0.2122,True
2024-04-05,60.06,0,Bear,0.0,Bear,0.4135,0.337,0.2495,True
2024-04-08,59.27,1,Neutral,1.0,Neutral,0.1737,0.4354,0.3909,True
2024-04-09,59.27,1,Neutral,1.0,Neutral,0.2077,0.6113,0.181,True
2024-04-10,59.09,1,Neutral,1.0,Neutral,0.1705,0.6481,0.1814,True
2024-04-11,58.91,1,Neutral,1.0,Neutral,0.3841,0.519,0.097,True
2024-04-12,59.0,1,Neutral,0.0,Bear,0.1916,0.6099,0.1984,False
2024-04-15,57.41,1,Neutral,0.0,Bear,0.2649,0.5594,0.1758,False
2024-04-16,56.61,1,Neutral,1.0,Neutral,0.185,0.5908,0.2242,True
2024-04-17,56.79,1,Neutral,1.0,Neutral,0.2713,0.5142,0.2144,True
2024-04-19,56.79,1,Neutral,1.0,Neutral,0.2124,0.6875,0.1002,True
2024-04-22,56.61,0,Bear,0.0,Bear,0.4247,0.3616,0.2137,True
2024-04-23,56.17,1,Neutral,2.0,Bull,0.1836,0.4422,0.3742,False
2024-04-24,56.61,1,Neutral,2.0,Bull,0.1652,0.4267,0.4081,False
2024-04-25,57.23,2,Bull,1.0,Neutral,0.2044,0.3961,0.3995,False
2024-04-26,57.5,1,Neutral,2.0,Bull,0.1711,0.4485,0.3804,False
2024-05-02,57.85,1,Neutral,1.0,Neutral,0.2337,0.6855,0.0808,True
2024-05-03,58.03,1,Neutral,1.0,Neutral,0.1693,0.4723,0.3585,True
2024-05-06,58.21,2,Bull,2.0,Bull,0.1639,0.4084,0.4277,True
2024-05-07,60.15,1,Neutral,1.0,Neutral,0.1832,0.6121,0.2047,True
2024-05-08,60.06,1,Neutral,0.0,Bear,0.2427,0.6783,0.079,False
2024-05-09,58.91,1,Neutral,1.0,Neutral,0.2297,0.6309,0.1394,True
2024-05-10,58.82,1,Neutral,0.0,Bear,0.2867,0.4,0.3133,False
2024-05-13,58.21,2,Bull,2.0,Bull,0.1142,0.3774,0.5084,True
2024-05-14,58.82,2,Bull,2.0,Bull,0.2744,0.3337,0.3919,True
